platform_number,project_name,pi_name,data_centre,cycle_number,juld,latitude,longitude,pres,temp,psal,pres_qc,temp_qc,psal_qc
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1550.0,2.055000066757202,34.76008987426758,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1600.0,2.01200008392334,34.758060455322266,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1650.0,1.9880000352859497,34.76210021972656,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1700.0,1.9429999589920044,34.76604080200195,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1750.0,1.9240000247955322,34.766090393066406,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,3.0,2006-03-17 13:42:59.000000000,-50.79399871826172,6.301000118255615,1800.0,1.878000020980835,34.765018463134766,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,5.0,4.559000015258789,33.7469482421875,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,10.0,4.561999797821045,33.74803924560547,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,15.0,4.559999942779541,33.747989654541016,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,20.0,4.559999942779541,33.74803161621094,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,25.0,4.558000087738037,33.74895095825195,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,30.0,4.559999942779541,33.749168395996094,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,35.0,4.551000118255615,33.748878479003906,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,40.0,4.557000160217285,33.74898910522461,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,45.0,4.557000160217285,33.74911117553711,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,50.0,4.551000118255615,33.750030517578125,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,55.0,4.548999786376953,33.74998092651367,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,60.0,4.550000190734863,33.750038146972656,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,65.0,4.547999858856201,33.74998092651367,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,70.0,4.548999786376953,33.7500114440918,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,75.0,4.547999858856201,33.7500114440918,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,80.0,4.546999931335449,33.749229431152344,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,85.0,4.535999774932861,33.75014114379883,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,90.0,4.5279998779296875,33.75008010864258,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,95.0,4.52400016784668,33.74835968017578,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,100.0,4.451000213623047,33.757381439208984,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,105.0,3.502000093460083,33.80707931518555,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,110.0,3.003000020980835,33.840579986572266,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,115.0,2.674999952316284,33.86140823364258,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,120.0,2.507999897003174,33.873878479003906,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,125.0,2.365999937057495,33.88652038574219,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,130.0,2.2920000553131104,33.899391174316406,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,135.0,2.2720000743865967,33.903839111328125,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,140.0,2.2309999465942383,33.912540435791016,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,145.0,2.2039999961853027,33.91946029663086,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,150.0,2.180999994277954,33.92591094970703,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,155.0,2.1440000534057617,33.963680267333984,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,160.0,2.1589999198913574,33.97779846191406,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,165.0,2.1659998893737793,33.98308181762695,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,170.0,2.1670000553131104,33.993770599365234,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,175.0,2.181999921798706,33.99985885620117,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,180.0,2.194999933242798,34.01980972290039,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,185.0,2.2090001106262207,34.04011917114258,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,190.0,2.2060000896453857,34.04718017578125,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,195.0,2.2009999752044678,34.052181243896484,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,200.0,2.247999906539917,34.06697082519531,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,220.0,2.257999897003174,34.09471893310547,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,240.0,2.3310000896453857,34.136959075927734,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,260.0,2.3469998836517334,34.1568603515625,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,280.0,2.3889999389648438,34.185791015625,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,300.0,2.443000078201294,34.21800994873047,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,320.0,2.450000047683716,34.244049072265625,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,340.0,2.4489998817443848,34.26805114746094,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,360.0,2.447999954223633,34.278099060058594,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,380.0,2.437999963760376,34.29608917236328,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,400.0,2.430000066757202,34.320091247558594,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,450.0,2.4070000648498535,34.36806106567383,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,500.0,2.3949999809265137,34.4210205078125,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,550.0,2.3970000743865967,34.462989807128906,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,600.0,2.4170000553131104,34.50099182128906,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,650.0,2.430999994277954,34.529029846191406,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,700.0,2.424999952316284,34.551029205322266,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,750.0,2.4230000972747803,34.58197021484375,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,800.0,2.438999891281128,34.60301971435547,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,850.0,2.434000015258789,34.62405014038086,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,900.0,2.4110000133514404,34.634029388427734,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,950.0,2.4049999713897705,34.65412139892578,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1000.0,2.3480000495910645,34.66501998901367,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1050.0,2.3429999351501465,34.682071685791016,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1100.0,2.305000066757202,34.692989349365234,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1150.0,2.313999891281128,34.70600891113281,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1200.0,2.315999984741211,34.72016143798828,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1250.0,2.236999988555908,34.72018051147461,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1300.0,2.1500000953674316,34.71903991699219,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1350.0,2.140000104904175,34.729068756103516,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1400.0,2.1059999465942383,34.73405838012695,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1450.0,2.0829999446868896,34.73910140991211,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1500.0,2.0380001068115234,34.740081787109375,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1550.0,2.002000093460083,34.743038177490234,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1600.0,1.9839999675750732,34.748069763183594,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1650.0,1.9459999799728394,34.749080657958984,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1700.0,1.906000018119812,34.7511100769043,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1750.0,1.8509999513626099,34.7511100769043,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,4.0,2006-03-27 13:41:34.000000000,-50.65299987792969,6.460999965667725,1800.0,1.7970000505447388,34.75001907348633,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,5.0,3.934000015258789,33.77014923095703,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,10.0,3.9260001182556152,33.77103042602539,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,15.0,3.9240000247955322,33.771060943603516,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,20.0,3.9210000038146973,33.7719612121582,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,25.0,3.9230000972747803,33.77199935913086,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,30.0,3.9230000972747803,33.77204895019531,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,35.0,3.9200000762939453,33.77227020263672,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,40.0,3.9059998989105225,33.77302169799805,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,45.0,3.9049999713897705,33.7730598449707,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,50.0,3.9019999504089355,33.77296829223633,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,55.0,3.9040000438690186,33.773109436035156,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,60.0,3.8980000019073486,33.77299118041992,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,65.0,3.8980000019073486,33.7730598449707,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,70.0,3.8949999809265137,33.77301025390625,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,75.0,3.8940000534057617,33.77299118041992,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,80.0,3.8940000534057617,33.77299118041992,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,85.0,3.8940000534057617,33.773048400878906,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,90.0,3.8910000324249268,33.77320098876953,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,95.0,3.88100004196167,33.773738861083984,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,100.0,3.8429999351501465,33.77574920654297,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,105.0,3.752000093460083,33.779579162597656,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,110.0,3.569999933242798,33.79413986206055,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,115.0,3.2100000381469727,33.831329345703125,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,120.0,3.0420000553131104,33.84621047973633,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,125.0,2.5769999027252197,33.87723922729492,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,130.0,2.4170000553131104,33.89179992675781,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,135.0,2.2799999713897705,33.90970993041992,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,140.0,2.244999885559082,33.91495132446289,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,145.0,2.1510000228881836,33.934391021728516,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,150.0,2.131999969482422,33.949798583984375,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,155.0,2.1429998874664307,33.969139099121094,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,160.0,2.1410000324249268,33.992088317871094,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,165.0,2.1410000324249268,34.01401901245117,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,170.0,2.1410000324249268,34.0217399597168,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,175.0,2.1080000400543213,34.02806854248047,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,180.0,2.1089999675750732,34.032318115234375,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,185.0,2.1480000019073486,34.04685974121094,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,190.0,2.1589999198913574,34.062870025634766,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,195.0,2.1689999103546143,34.06787109375,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,200.0,2.180000066757202,34.07672882080078,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,220.0,2.249000072479248,34.12281036376953,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,240.0,2.2980000972747803,34.15470886230469,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,260.0,2.367000102996826,34.18999099731445,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,280.0,2.378999948501587,34.21794891357422,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,300.0,2.4010000228881836,34.24900817871094,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,320.0,2.4079999923706055,34.28001022338867,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,340.0,2.4149999618530273,34.31005096435547,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,360.0,2.4130001068115234,34.3350715637207,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,380.0,2.4049999713897705,34.35308074951172,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,400.0,2.3959999084472656,34.365081787109375,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,450.0,2.378999948501587,34.40803146362305,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,500.0,2.378000020980835,34.444950103759766,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,550.0,2.4149999618530273,34.483070373535156,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,600.0,2.390000104904175,34.51095962524414,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,650.0,2.4149999618530273,34.54001998901367,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,700.0,2.4170000553131104,34.56597900390625,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,750.0,2.433000087738037,34.59217071533203,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,800.0,2.3499999046325684,34.59706115722656,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,850.0,2.328000068664551,34.619930267333984,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,900.0,2.365999937057495,34.64405822753906,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,950.0,2.3369998931884766,34.658138275146484,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,1000.0,2.2699999809265137,34.66802978515625,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,1050.0,2.2679998874664307,34.68196105957031,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,1100.0,2.2909998893737793,34.695091247558594,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,1150.0,2.249000072479248,34.70505142211914,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,1200.0,2.2309999465942383,34.71406936645508,1,1,1
1900683,US ARGO PROJECT,BRECK OWENS,AO,5.0,2006-04-06 13:43:05.999999744,-50.15399932861328,7.340000152587891,1250.0,2.197000026702881,34.72505187988281,1,1,1
